Id,GameTitle,Platforms,MobyScore,CriticScore,CriticVotes,UserScore,UserVotes,LastUpdatedUTC
60630,Bass Masters Classic: Tournament Edition,Windows,0,71,2,3.5,1,20/10/2024 5:28:28 AM
47017,Batman: Arkham Asylum - Game of the Year Edition,"Windows,Xbox 360,Macintosh,PlayStation 3,OnLive,Gloud",8.210666666666667,80,1,4.428333333333333,30,20/10/2024 5:28:28 AM
7974,Batman Forever,"DOS,PlayStation,SEGA Saturn,Arcade",5.065625,50,6,2.5125,4,20/10/2024 5:28:28 AM
7974,Batman Forever,"DOS,PlayStation,SEGA Saturn,Arcade",5.065625,50,6,2.5125,4,20/10/2024 5:28:28 AM
101012,Basement,Windows,0,0,0,0,0,20/10/2024 5:28:28 AM
1318,Baryon,DOS,0,47,3,3.5,7,20/10/2024 5:28:28 AM
31415,Barrage,Windows,6.000392156862745,58,20,2.71,1,20/10/2024 5:28:28 AM
22171,Barrow Hill: Curse of the Ancient Circle,Windows,7.030943396226415,71,37,3.401818181818182,22,20/10/2024 5:28:28 AM
155581,Ghost in the Barn House,"Linux,Windows",0,0,0,0,0,20/10/2024 5:28:28 AM
29523,Barkanoid II,"Linux,Windows,Macintosh",0,0,0,3.5833333333333335,3,20/10/2024 5:28:29 AM
15800,The Bard's Tale,"Windows,PlayStation 2,Xbox,Macintosh,iPhone,Android,iPad,PlayStation 4,Xbox One,Nintendo Switch,Windows Apps,OnLive,Linux,PS Vita,Ouya,BlackBerry",7.507120418848168,74,26,3.783,40,20/10/2024 5:28:29 AM
9978,Barbie Magic Hair Styler,Windows,0,70,1,1.934,5,20/10/2024 5:28:29 AM
161608,Barbie Fashion Show,Windows,0,45,3,3,1,20/10/2024 5:28:30 AM
128413,Barbie: Team Gymnastics,Windows,0,0,0,4,1,20/10/2024 5:28:31 AM
199671,Storymaker,Windows 3.x,0,0,0,0,0,20/10/2024 5:28:32 AM
51384,Magic Fairy Tales: Barbie as Rapunzel,"Windows,Macintosh,Windows 3.x",6.96463768115942,66,5,4,1,20/10/2024 5:28:32 AM
9979,Barbie Fashion Designer,"Windows,Windows 3.x,Macintosh",0,0,0,4.5,2,20/10/2024 5:28:34 AM
34577,The Barbie Diaries: High School Mystery,Windows,0,80,1,3.33,1,20/10/2024 5:28:37 AM
38541,Barbie as Princess Bride,"Windows,Macintosh",0,0,0,3,1,20/10/2024 5:28:39 AM
11004,Broken Sword: The Sleeping Dragon,"PlayStation 2,Xbox,Windows",7.8,0,0,0,0,20/10/2024 5:28:40 AM
38565,Barbie as Sleeping Beauty,"Windows,Macintosh",0,52,3,2.1999999999999997,3,20/10/2024 5:28:40 AM
1133,Broken Sword: The Smoking Mirror,"Windows,PlayStation",8,0,0,0,0,20/10/2024 5:28:42 AM
50201,Adventure Collection 7: Baphomets Fluch 1-3,Windows,0,0,0,5,2,20/10/2024 5:28:42 AM
7927,Bandits: Phoenix Rising,Windows,7.076103896103895,72,27,3.2946153846153843,13,20/10/2024 5:28:43 AM
223833,Bananas in Pyjamas: It's Fun Time,"Windows,Macintosh",0,0,0,0,0,20/10/2024 5:28:44 AM
223833,Bananas in Pyjamas: It's Fun Time,"Windows,Macintosh",0,0,0,0,0,20/10/2024 5:28:44 AM
875,Balls of Steel,"Windows,Macintosh",7.765714285714284,80,17,3.9038461538461537,26,20/10/2024 5:28:47 AM
7945,Ballistics,"Linux,Windows",6.941666666666666,0,0,3.6,1,20/10/2024 5:28:47 AM
79228,Ballerburg,Windows,0,81,1,0,0,20/10/2024 5:28:47 AM
200472,Ballerspiele,Windows,0,0,0,0,0,20/10/2024 5:28:47 AM
13647,Ballance,Windows,7.501449275362319,74,8,3.9,20,20/10/2024 5:28:47 AM
2241,Baldur's Gate: Tales of the Sword Coast,"Windows,Macintosh",8.015666666666666,80,27,4.035813953488372,86,20/10/2024 5:28:47 AM
5464,Baldur's Gate: The Original Saga,"Windows,Linux,Macintosh",8.113703703703704,86,2,4.17175,40,20/10/2024 5:28:47 AM
4222,Baldur's Gate II: Throne of Bhaal,"Windows,Macintosh",8.439668174962293,87,42,4.1968421052631575,114,20/10/2024 5:28:49 AM
2465,Baldur's Gate II: Shadows of Amn,"Windows,Macintosh",8.660508221225712,93,72,4.209518518518518,270,20/10/2024 5:28:49 AM
2465,Baldur's Gate II: Shadows of Amn,"Windows,Macintosh",8.7,0,0,0,0,20/10/2024 5:28:52 AM
4222,Baldur's Gate II: Throne of Bhaal,"Windows,Macintosh",8.439668174962293,87,42,4.1968421052631575,114,20/10/2024 5:28:53 AM
712,Baldur's Gate,"Windows,Macintosh",8.380078988941548,91,50,4.082334494773519,287,20/10/2024 5:28:54 AM
55848,Baldrhead: Busō Kinyū Gaiden,Windows,0,0,0,0,0,20/10/2024 5:28:55 AM
55879,Baldr Sky Dive2: Recordare,Windows,0,0,0,0,0,20/10/2024 5:28:56 AM
55862,Baldr Force EXE,"Dreamcast,PlayStation 2,Windows",0,0,0,0,0,20/10/2024 5:28:57 AM
55856,Baldr Bullet,Windows,0,0,0,3.67,1,20/10/2024 5:28:58 AM
1510,Baldies,"DOS,Windows,PlayStation,Jaguar,SEGA Saturn,Macintosh",7.155635722302389,54,3,3.5833333333333335,6,20/10/2024 5:28:58 AM
2342,Baku Baku Animal,"Windows,SEGA Saturn,Game Gear,SEGA Master System,Arcade",6.937878787878788,66,11,3.28125,8,20/10/2024 5:29:01 AM
3713,Worms World Party,"Windows,PlayStation,Dreamcast,Game Boy Advance,N-Gage,Windows Mobile,Symbian,Browser,PlayStation 4,PlayStation 5",7.621980198019802,75,25,4.025918367346939,49,20/10/2024 5:29:02 AM
34983,Bailey's Book House,"DOS,Windows,Windows 3.x,Macintosh,Browser",0,0,0,4.25,1,20/10/2024 5:29:02 AM
2238,Bad Mojo,"Windows 3.x,Macintosh",7.3289795918367355,78,29,3.416857142857143,70,20/10/2024 5:29:02 AM
27995,Bad Boys: Miami Takedown,"Windows,PlayStation 2,Xbox,GameCube",4.7,0,0,0,0,20/10/2024 5:29:03 AM
17717,Backyard Soccer,"Windows,Windows 3.x,Macintosh",7.0321428571428575,79,3,2.636,5,20/10/2024 5:29:03 AM
69353,Backyard Sports: Baseball 2007,"PlayStation 2,GameCube,Windows",0,68,2,0,0,20/10/2024 5:29:03 AM
14955,Backyard Hockey 2005,Windows,0,0,0,3.2,1,20/10/2024 5:29:03 AM
7940,Backyard Basketball,"Windows,Macintosh",0,100,1,3.4,4,20/10/2024 5:29:03 AM
27952,Backyard Football,"Windows,Macintosh",0,80,1,3.6,2,20/10/2024 5:29:03 AM
7942,Backyard Football 2002,"Windows,Macintosh",0,100,1,3.85,4,20/10/2024 5:29:03 AM
56578,Backyard Baseball,"Windows,Macintosh",0,60,1,3.4314285714285715,7,20/10/2024 5:29:04 AM
16990,BackPacker Junior,"Windows,Macintosh",0,0,0,0,0,20/10/2024 5:29:04 AM
44550,Backpacker 3: Mediterraneo,Windows,0,70,1,3.2,1,20/10/2024 5:29:04 AM
42123,Backpacker 3,"Windows,Macintosh",0,80,1,2.776666666666667,3,20/10/2024 5:29:04 AM
11520,Backpacker 2,"Windows,Windows 3.x,Macintosh",0,0,0,3.725,4,20/10/2024 5:29:04 AM
5473,Back to Baghdad,DOS,6.4,62,9,2.8000000000000003,3,20/10/2024 5:29:05 AM
12200,Babyz: Your Virtual Bundle of Joy,Windows,6.869230769230769,61,5,4,6,20/10/2024 5:29:05 AM
81385,Baby Einstein: Baby Newton - Fun with Shapes,Windows,0,92,2,0,0,20/10/2024 5:29:05 AM
3901,B-17 Flying Fortress: The Mighty 8th!,Windows,7.447272727272728,77,23,3.2600000000000002,10,20/10/2024 5:29:05 AM
17245,The Gold of the Aztecs,"DOS,Amiga,Atari ST",6.836666666666666,60,1,2.9,2,20/10/2024 5:29:07 AM
18324,Aztec Wars,Windows,0,0,0,0,0,20/10/2024 5:29:07 AM
1852,Azrael's Tear,DOS,7.367741935483871,75,18,3.761111111111111,18,20/10/2024 5:29:07 AM
55168,Azkend 2: The World Beneath,"Windows,Symbian,Android,iPad,PS Vita,Xbox One,Nintendo Switch,iPhone,PlayStation 4,Macintosh,bada,webOS,Windows Apps,Windows Phone",7.487096774193549,100,1,4.5,3,20/10/2024 5:29:07 AM
35997,Azada: Ancient Magic,"Windows,Macintosh,iPhone,Android,iPad",0,89,3,4.166666666666667,6,20/10/2024 5:29:08 AM
32616,Azada,"Windows,Macintosh,Nintendo 3DS,iPhone,Android,iPad",7.2368421052631575,74,9,3.8333333333333335,6,20/10/2024 5:29:08 AM
32399,AxySnake,Windows,0,70,1,5,1,20/10/2024 5:29:08 AM
1918,Axis & Allies,Windows,6.540816326530612,69,13,2.726923076923077,13,20/10/2024 5:29:08 AM
69308,Axis,Windows,0,67,3,1.67,1,20/10/2024 5:29:08 AM
359,Have a N.I.C.E. day!,Windows,7,0,0,0,0,20/10/2024 5:29:09 AM
21262,The Awesome Adventures of Victor Vector & Yondo: The Vampire's Coffin,"Macintosh,VIS,Windows 3.x",0,80,1,3.29,1,20/10/2024 5:29:10 AM
21264,The Awesome Adventures of Victor Vector & Yondo: The Hypnotic Harp,"Windows 3.x,Macintosh",0,0,0,0,0,20/10/2024 5:29:10 AM
14442,Award Winners: Platinum Edition,"DOS,Amiga",0,88,1,5,1,20/10/2024 5:29:10 AM
144479,Aviation Adventure,"Macintosh,Windows 3.x",0,0,0,0,0,20/10/2024 5:29:13 AM
4080,Avery Cardoza's Casino 2000,Windows,0,0,0,3.9166666666666665,3,20/10/2024 5:29:14 AM
158153,Avery Cardoza's 100 Slots 2000,Windows,0,0,0,0,0,20/10/2024 5:29:14 AM
76789,ClueFinders: 5th Grade Adventures,"Windows,Macintosh",7.5,0,0,0,0,20/10/2024 5:29:15 AM
206327,Adventures with Barbie: Ocean Discovery,"Windows 3.x,Windows",0,0,0,0,0,20/10/2024 5:29:16 AM
31361,Avencast: Rise of the Mage,Windows,6.500333333333333,66,21,2.71375,8,20/10/2024 5:29:17 AM
16291,Avalon,DOS,0,70,1,3,1,20/10/2024 5:29:17 AM
74611,Autobahn Raser IV,"Windows,PlayStation 2",5.737272727272727,50,4,2.085,2,20/10/2024 5:29:18 AM
35960,A2 Racer IV: The Cop's Revenge,Windows,5.8,0,0,0,0,20/10/2024 5:29:19 AM
35963,Autobahn Raser,Windows,6.008333333333333,54,5,2.55,4,20/10/2024 5:29:19 AM
82560,Alarm für Cobra 11: Die Autobahnpolizei (included games),"Windows 3.x,Macintosh",0,0,0,0,0,20/10/2024 5:29:19 AM
6345,Auryn Quest,Windows,5.503255813953489,53,12,2.1688888888888886,9,20/10/2024 5:29:21 AM
22093,Soldier Elite: Zero Hour,Windows,5.8,0,0,0,0,20/10/2024 5:29:22 AM
13916,Aura: Fate of the Ages,Windows,6.626542056074766,67,39,3.1136842105263156,19,20/10/2024 5:29:22 AM
147328,ATV Rally,"Windows,Macintosh",0,0,0,1.29,1,20/10/2024 5:29:23 AM
51004,ATV GP,Windows,0,0,0,0,1,20/10/2024 5:29:23 AM
44560,Attack on Pearl Harbor,Windows,6.90764705882353,68,27,3.965,4,20/10/2024 5:29:23 AM
5417,Atrox,Windows,6.306206896551724,57,8,3.6133333333333333,3,20/10/2024 5:29:24 AM
123991,The Powerpuff Girls Learning Challenge #1: Mojo Jojo's Clone Zone,Windows,0,0,0,0,0,20/10/2024 5:29:25 AM
2269,Atomic Bomberman,Windows,7.1138028169014085,71,19,3.6130434782608694,23,20/10/2024 5:29:25 AM
9033,Atmosfear: The Third Dimension,"Windows 3.x,Windows",0,0,0,0,0,20/10/2024 5:29:26 AM
3186,Atlantis: The Lost Tales,"DOS,Windows,PlayStation,SEGA Saturn,Macintosh",6.895806451612903,70,11,3.6100000000000003,10,20/10/2024 5:29:26 AM
44437,Atlantis: Das sagenhafte Abenteuer (Deluxe-Edition),"DOS,Windows",0,0,0,0,0,20/10/2024 5:29:28 AM
3186,Atlantis: The Lost Tales,"Windows,DOS,SEGA Saturn,PlayStation,Macintosh",6.9,0,0,0,0,20/10/2024 5:29:28 AM
12513,Atlantis Underwater Tycoon,Windows,6.444444444444445,60,7,3.4,3,20/10/2024 5:29:28 AM
5046,Beyond Atlantis II,"Windows,PlayStation 2,iPhone,iPad,Android",6.6,0,0,0,0,20/10/2024 5:29:29 AM
5046,Beyond Atlantis II,"Windows,PlayStation 2,iPhone,iPad,Android",6.6,0,0,0,0,20/10/2024 5:29:30 AM
5046,Beyond Atlantis II,"Windows,PlayStation 2,iPhone,iPad,Android",6.6,0,0,0,0,20/10/2024 5:29:31 AM
108178,Atlantis II (Edition Limitée),Windows,0,0,0,0,0,20/10/2024 5:29:31 AM
5046,Beyond Atlantis II,"Windows,PlayStation 2,iPhone,iPad,Android",6.6,0,0,0,0,20/10/2024 5:29:31 AM
15591,Atlantis: Evolution,"Windows,Macintosh",6.181923076923078,60,41,3.3049999999999997,12,20/10/2024 5:29:31 AM
15760,Atari: 80 Classic Games in One!,"Windows,PlayStation 2,Xbox",7.278421052631577,67,9,3.94625,8,20/10/2024 5:29:34 AM
46733,Atlantica Online,Windows,7.921666666666667,83,12,4.145,2,20/10/2024 5:29:34 AM
78430,Atari Vault,"Linux,Windows,Macintosh,Atari VCS",0,0,0,0,0,20/10/2024 5:29:35 AM
208041,Atari Classics Evolved,PSP,6.7,0,0,0,0,20/10/2024 5:29:36 AM
18699,Atari: Anniversary Edition,"Windows,PlayStation,Dreamcast,PS Vita",7.003125000000001,76,8,4.083333333333333,3,20/10/2024 5:29:37 AM
45104,Atic Atac,Windows,0,0,0,3,1,20/10/2024 5:29:37 AM
3124,Astronomica: The Quest for the Edge of the Universe,"Windows 3.x,Macintosh",0,48,3,3.533333333333333,3,20/10/2024 5:29:37 AM
27141,Astro Assembler,Windows,0,38,1,2.3,2,20/10/2024 5:29:37 AM
622,Asteroids,"Windows,PlayStation,Game Boy Color,Macintosh",6.631640624999999,63,20,3.266666666666667,12,20/10/2024 5:29:37 AM
22449,Astérix: The Gallic War,"Windows,PlayStation",5.9508176100628924,42,6,3.5716666666666668,6,20/10/2024 5:29:38 AM
202900,Asterix & Obelix: Searching for the Black Gold,Windows 3.x,0,0,0,0,0,20/10/2024 5:29:39 AM
4850,Astérix and Obélix Take on Caesar,"Windows,PlayStation",4,0,0,0,0,20/10/2024 5:29:40 AM
117976,Asterix & Obelix XXL 2,"Windows,PlayStation 4,Xbox One,Nintendo Switch,Macintosh,Blacknut",6.616149068322982,43,1,5,1,20/10/2024 5:29:40 AM
4850,Astérix and Obélix Take on Caesar,"Windows,PlayStation",4,0,0,0,0,20/10/2024 5:29:40 AM
25413,Astérix: Caesar's Challenge,"CD-i,DOS,Macintosh",6.9,0,0,0,0,20/10/2024 5:29:41 AM
25413,Astérix: Caesar's Challenge,"CD-i,DOS,Macintosh",6.9,0,0,0,0,20/10/2024 5:29:42 AM
4849,Astérix & Obélix,"DOS,Windows,SNES",7.527272727272727,60,1,4.08,5,20/10/2024 5:29:42 AM
33566,Assassin's Creed (Director's Cut Edition),Windows,7.8,0,0,0,0,20/10/2024 5:29:43 AM
53605,Assassin's Creed: Revelations,"Windows,Xbox 360,PlayStation 3,Xbox One,OnLive",7.841244019138756,80,32,3.9591666666666665,36,20/10/2024 5:29:43 AM
33566,Assassin's Creed (Director's Cut Edition),Windows,7.806288209606985,81,66,3.7220224719101123,89,20/10/2024 5:29:43 AM
69689,Assassin's Creed: Unity,"Windows,PlayStation 4,Xbox One,Stadia",7.071030303030303,67,16,3.176470588235294,17,20/10/2024 5:29:43 AM
62288,Assassin's Creed IV: Black Flag,"Windows,Xbox 360,Wii U,Xbox One,Stadia",8.421904761904763,85,15,4.2456,25,20/10/2024 5:29:43 AM
58716,Assassin's Creed III,"Windows,Xbox 360,PlayStation 3,Wii U,Xbox One",8.114444444444445,80,22,3.8913793103448273,29,20/10/2024 5:29:43 AM
73582,Assassin's Creed II,"Windows,Macintosh",8.425,87,36,4.198,75,20/10/2024 5:29:43 AM
2847,Asheron's Call,Windows,7.819243986254294,81,36,3.580952380952381,21,20/10/2024 5:29:43 AM
1850,Assassin 2015,Windows,5.730232558139535,48,14,4.12,5,20/10/2024 5:29:43 AM
5908,Asheron's Call: Dark Majesty,Windows,7.019354838709678,77,8,2.4,5,20/10/2024 5:29:44 AM
257,Ascendancy,"DOS,iPad,iPhone",7.696396396396396,78,14,3.8661971830985915,71,20/10/2024 5:29:46 AM
7189,Arx Fatalis,"Windows,Xbox,Windows Apps",7.641333333333333,80,53,3.810632911392405,79,20/10/2024 5:29:46 AM
71135,Arthur's Camping Adventure,"Windows,Macintosh",0,0,0,0,0,20/10/2024 5:29:47 AM
44358,Riding Champion: Legacy of Rosemond Hill,Windows,0,0,0,0,0,20/10/2024 5:29:48 AM
26617,ArtRageous!,"Windows,Windows 3.x,Macintosh",0,0,0,0,0,20/10/2024 5:29:48 AM
79747,Arthur's Thinking Games,Windows,0,0,0,4.33,1,20/10/2024 5:29:48 AM
92113,Arthur's Reading Games,"Windows,Macintosh",0,0,0,0,0,20/10/2024 5:29:50 AM
13507,Arthur's Quest: Battle for the Kingdom,Windows,4.107692307692307,27,5,0.8333333333333334,6,20/10/2024 5:29:50 AM
44963,Arthur's Reading Race,"Windows,Windows 3.x,Macintosh",0,75,2,4.166666666666667,3,20/10/2024 5:29:50 AM
216782,Arthur's Preschool,Windows,0,0,0,0,0,20/10/2024 5:29:50 AM
4290,Arthur's Knights: Tales of Chivalry,Windows,5.583749999999999,52,16,2.5016666666666665,6,20/10/2024 5:29:50 AM
119965,Arthur's Math Carnival,Windows,0,0,0,0,0,20/10/2024 5:29:50 AM
4767,Arthur's Knights II: The Secret of Merlin,Windows,6.42578947368421,62,12,3.1649999999999996,6,20/10/2024 5:29:50 AM
79724,Arthur's Computer Adventure,"Windows,Macintosh",0,89,3,4.19,3,20/10/2024 5:29:54 AM
119941,Arthur's Kindergarten,"Windows,Macintosh",0,80,1,0,0,20/10/2024 5:29:54 AM
119998,Arthur's 2nd Grade,"Windows,Macintosh",0,0,0,0,0,20/10/2024 5:29:55 AM
120026,Arthur's 1st Grade,"Windows,Macintosh",0,0,0,4.71,1,20/10/2024 5:29:55 AM
99348,Arthur and the Revenge of Maltazard,"Windows,PlayStation 3,Wii",0,55,2,3,1,20/10/2024 5:29:55 AM
39673,Art of Murder: Hunt for the Puppeteer,Windows,6.139285714285714,58,17,3.1666666666666665,12,20/10/2024 5:29:55 AM
34282,Art of Murder: FBI Confidential,Windows,6.226896551724138,61,31,3.0688235294117647,17,20/10/2024 5:29:56 AM
80367,Art Attack Digital,Windows,0,0,0,0,0,20/10/2024 5:29:56 AM
2497,"Army Men: ""Toys in Space""",Windows,5.97,52,12,3.6666666666666665,6,20/10/2024 5:29:56 AM
77294,Arosa Bahn:  Von Chur nach Arosa,Windows,0,0,0,0,0,20/10/2024 5:29:56 AM
225441,Around the World,DOS,0,0,0,0,0,20/10/2024 5:29:56 AM
43527,Army Racer,Windows,0,36,2,2.89,3,20/10/2024 5:29:58 AM
1243,Army Men,Windows,6.656818181818181,67,26,3.1769230769230767,26,20/10/2024 5:29:58 AM
2489,Army Men: Air Tactics,Windows,5.9399999999999995,54,13,3.4,4,20/10/2024 5:29:58 AM
2488,Army Men II,Windows,6.605797101449276,67,23,3.0384615384615383,13,20/10/2024 5:29:58 AM
5096,Armored Fist 2,DOS,7.223199999999999,72,17,3.8049999999999997,6,20/10/2024 5:29:58 AM
4571,Armored Fist 3,Windows,6.961509433962265,69,19,3.7159999999999997,5,20/10/2024 5:29:58 AM
1829,Armored Fist,DOS,7.308400000000001,79,15,3.1841666666666666,12,20/10/2024 5:29:59 AM
1415,Armor Command,Windows,6.872093023255814,69,15,3.266666666666667,3,20/10/2024 5:29:59 AM
16100,Armies of Exigo,Windows,7.5,76,44,3.628,15,20/10/2024 5:29:59 AM
11308,Armed and Dangerous,"Windows,Xbox,Xbox One",7.285121951219512,75,39,3.2954545454545454,33,20/10/2024 5:29:59 AM
31127,ArmA: Queen's Gambit,Windows,7.127317073170732,72,13,3.5420000000000003,5,20/10/2024 5:29:59 AM
5192,Armed & Delirious,Windows,6.5970212765957434,66,14,3.092222222222222,9,20/10/2024 5:29:59 AM
8408,Arkanoid: Doh It Again,"Windows,SNES",7.336585365853659,0,0,3.75,2,20/10/2024 5:30:01 AM
40923,Arma II,Windows,7.331764705882353,75,40,3.2288888888888887,18,20/10/2024 5:30:01 AM
2156,Ark of Time,"DOS,Windows,PlayStation",6.448000000000001,66,15,3.049,10,20/10/2024 5:30:01 AM
38226,Area D,"Windows,Windows 3.x",0,19,3,0.71,1,20/10/2024 5:30:01 AM
15899,Arena Wars,Windows,7.417187499999999,75,26,3.585,2,20/10/2024 5:30:01 AM
1542,Area 51,"Windows,PlayStation,SEGA Saturn,Arcade",6.504144271570015,50,12,3.5,9,20/10/2024 5:30:01 AM
53941,Ardennes Offensive,Windows,0,7,1,0.665,4,20/10/2024 5:30:01 AM
33657,Are You Smarter Than a 5th Grader?,Windows,0,54,4,2.6,1,20/10/2024 5:30:01 AM
56846,Arcturus: The Curse and Loss of Divinity,Windows,0,0,0,4.6,1,20/10/2024 5:30:01 AM
56077,Archon Classic,Windows,0,78,1,1.5,1,20/10/2024 5:30:02 AM
53871,Archie Barrel: Delo - Otel' Imperial,Windows,0,0,0,0,0,20/10/2024 5:30:04 AM
7797,Archangel,Windows,6.341290322580646,59,21,3.668,10,20/10/2024 5:30:04 AM
4497,Arcatera: The Dark Brotherhood,Windows,6.008399999999999,56,16,3.17625,8,20/10/2024 5:30:05 AM
4497,Arcatera: The Dark Brotherhood,Windows,6,0,0,0,0,20/10/2024 5:30:06 AM
4498,Arcanum: Of Steamworks & Magick Obscura,Windows,7.982750275027503,79,63,4.057426900584796,171,20/10/2024 5:30:09 AM
56177,Arcangel: The Legacy Of Peace,Windows,0,0,0,0,0,20/10/2024 5:30:12 AM
119940,Overdrive & Arcade Pool,DOS,0,0,0,0,0,20/10/2024 5:30:13 AM
216811,Arcade Magic!,"Macintosh,Windows 3.x",0,0,0,0,0,20/10/2024 5:30:13 AM
40678,Corel Arcade Mania,Windows 3.x,0,21,1,2.625,2,20/10/2024 5:30:13 AM
71193,Arcade Horse Racing,Windows,0,0,0,1,1,20/10/2024 5:30:13 AM
6058,Konami Collector's Series: Arcade Advanced,Game Boy Advance,7.7,0,0,0,0,20/10/2024 5:30:15 AM
40918,Arc of Doom,"Windows 3.x,Macintosh",0,0,0,0,0,20/10/2024 5:30:15 AM
140271,Arabian Nights,"TRS-80,Atari 8-bit,Apple II,DOS",0,0,0,0,0,20/10/2024 5:30:15 AM
20295,Ar'Kritz the Intruder,DOS,5.746153846153846,49,7,2.8,2,20/10/2024 5:30:15 AM
10008,AquaNox 2: Revelation,Windows,7.182068965517241,72,27,3.5582608695652174,23,20/10/2024 5:30:17 AM
5169,AquaNox,Windows,7.291666666666667,75,29,3.496666666666667,30,20/10/2024 5:30:18 AM
14253,Apocalyptica,Windows,6.028076923076923,59,17,2.60375,8,20/10/2024 5:30:52 AM
1739,Apache,"Linux,DOS,Windows,Macintosh",7.816666666666666,0,0,0,0,20/10/2024 5:30:55 AM
107617,Antz: Panic in the Anthill!,Windows,0,36,1,1.8,1,20/10/2024 5:30:59 AM
34114,Anubis II,"Windows,PlayStation 2,Wii",3.6322727272727273,14,2,1.98,7,20/10/2024 5:30:59 AM
7479,Antz Extreme Racing,"Windows,PlayStation 2,Xbox",5.382692307692308,58,9,3.3125,4,20/10/2024 5:30:59 AM
78523,Anthologies of War,Windows,0,0,0,0,0,20/10/2024 5:31:01 AM
207302,Cantata,Windows,0,0,0,0,0,20/10/2024 5:31:02 AM
14123,WWI: The Great War,Windows,6.2,0,0,0,0,20/10/2024 5:31:02 AM
31965,The Ant Bully,"Windows,PlayStation 2,GameCube,Wii",5.861866666666667,51,10,4.19,3,20/10/2024 5:31:02 AM
21960,On the Ball: World Cup Edition,"DOS,Amiga",8.1,0,0,0,0,20/10/2024 5:31:03 AM
6243,Anstoss Action: Die Fußballsimulation,Windows,7,0,0,0,0,20/10/2024 5:31:04 AM
4436,Anstoss 2: Der Fußballmanager,Windows,7.7943750000000005,87,8,3.3350000000000004,6,20/10/2024 5:31:04 AM
30957,The Sum of All Fears,Game Boy Advance,6.9,0,0,0,0,20/10/2024 5:31:04 AM
41934,Anpfiff: Der RTL Fussball-Manager,Windows,5.416190476190477,40,5,1.67,1,20/10/2024 5:31:04 AM
61946,Another World: 15th Anniversary Edition,Windows,7.1273333333333335,64,5,3.9810000000000003,10,20/10/2024 5:31:04 AM
119134,Yet Another World,"Macintosh,Windows,Linux",0,0,0,0,0,20/10/2024 5:31:06 AM
11667,Another War,"Windows,Macintosh",6.086666666666667,57,11,3.1133333333333333,9,20/10/2024 5:31:06 AM
60324,Anno 2070: Deep Ocean,Windows,7.9,0,0,0,0,20/10/2024 5:31:08 AM
24636,Anno 1701 (Limited Edition),Windows,0,0,0,4.4,5,20/10/2024 5:31:08 AM
5990,"Anno 1602: Erschaffung einer neuen Welt - Neue Inseln, Neue Abenteuer",Windows,7.804347826086956,84,5,4.166666666666667,3,20/10/2024 5:31:08 AM
2294,1602 A.D.,Windows,7.5,0,0,0,0,20/10/2024 5:31:09 AM
13666,Anno 1602: Creation of a New World,Windows,7.625625000000001,80,20,3.5235714285714286,14,20/10/2024 5:31:09 AM
13690,"1503 A.D.: Treasures, Monsters and Pirates",Windows,7.5,0,0,0,0,20/10/2024 5:31:11 AM
13666,Anno 1602: Creation of a New World,Windows,7.625625000000001,80,20,3.5235714285714286,14,20/10/2024 5:31:11 AM
23085,Anno 1503 A.D.,Windows,0,0,0,0,0,20/10/2024 5:31:12 AM
23085,Anno 1503 A.D.,Windows,0,85,3,4,1,20/10/2024 5:31:12 AM
40857,Anno 1404 (Pre-Order Pack),Windows,0,0,0,0,0,20/10/2024 5:31:12 AM
52161,Anno 1404: Gold Edition,Windows,0,0,0,4.76,3,20/10/2024 5:31:12 AM
2777,Anne McCaffrey's Freedom: First Resistance,Windows,5.452542372881357,50,21,2.5777777777777775,9,20/10/2024 5:31:12 AM
80675,Anna's Quest,"Windows,Macintosh,Nintendo Switch,Linux,Blacknut,PlayStation 4,Xbox Series,Xbox One",7.569811320754717,76,17,4.4,5,20/10/2024 5:31:12 AM
21580,Ankh,"Windows,Nintendo DS,Macintosh",7.335057471264369,75,62,3.7133333333333334,18,20/10/2024 5:31:13 AM
24922,Ankh: Heart of Osiris,"Windows,Macintosh,Linux",7.5,0,0,0,0,20/10/2024 5:31:13 AM
223606,Ankh 2: Tutankhamun no Nazo,"Windows,Macintosh,SEGA Saturn,PlayStation",0,0,0,0,0,20/10/2024 5:31:14 AM
3330,Animorphs: Know the Secret,Windows,0,90,1,2,2,20/10/2024 5:31:14 AM
120415,Animaniacs: Game Pack!,"Windows,Macintosh",0,90,1,0,0,20/10/2024 5:31:15 AM
79818,Animal Genius,Nintendo DS,0,0,0,0,0,20/10/2024 5:31:17 AM
6356,Angst: Rahz's Revenge,DOS,0,11,3,1.7857142857142858,7,20/10/2024 5:31:18 AM
59016,Angry Birds: Star Wars,"Windows,Xbox 360,Macintosh,PlayStation 3,Wii,Browser,iPhone,Android,iPad,Windows Phone,Nintendo 3DS,PS Vita,Wii U,Windows Apps,PlayStation 4,Xbox One,BlackBerry",6.915686274509803,89,5,3.7,4,20/10/2024 5:31:18 AM
55312,Angry Birds: Space,"Windows,iPhone,Android,iPad,Windows Phone,Windows Apps,Fire OS,Macintosh,BlackBerry",7.830851063829786,88,6,3.642857142857143,7,20/10/2024 5:31:18 AM
